,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
6246,28.0,20000.0,Aluguel,4.0,Médico,B,8000.0,12.42,1.0,0.4,N,8
6247,38.0,60000.0,Aluguel,0.0,Melhora do lar,C,6000.0,13.57,0.0,0.1,S,15
6248,26.0,50000.0,Hipoteca,10.0,Médico,C,13000.0,11.97,0.0,0.26,S,3
6249,28.0,48000.0,Aluguel,4.0,Educativo,A,5000.0,7.29,0.0,0.1,N,8
6250,23.0,29000.0,Aluguel,0.0,Pagamento de débitos,A,1600.0,7.88,1.0,0.06,N,3
6251,26.0,59000.0,Hipoteca,4.0,Educativo,B,3500.0,10.99,0.0,0.06,N,2
6252,30.0,38000.0,Própria,0.0,Melhora do lar,B,6000.0,11.58,0.0,0.16,N,8
6253,23.0,50000.0,Aluguel,0.0,Educativo,A,10000.0,6.92,0.0,0.2,N,2
6254,32.0,59000.0,Aluguel,1.0,Personal,D,8000.0,14.96,1.0,0.14,S,10
6255,29.0,40000.0,Aluguel,3.0,Médico,B,14150.0,12.69,1.0,0.35,N,7
6256,25.0,130000.0,Hipoteca,5.0,Melhora do lar,A,3000.0,5.42,0.0,0.02,N,2
6257,24.0,36000.0,Aluguel,5.0,Empreendimento,D,6000.0,14.96,0.0,0.17,N,3
6258,24.0,14400.0,Própria,5.0,Personal,A,6000.0,7.49,1.0,0.42,N,3
6259,25.0,40000.0,Aluguel,9.0,Pagamento de débitos,B,8000.0,12.42,0.0,0.2,N,2
6260,24.0,100000.0,Hipoteca,8.0,Pagamento de débitos,C,3600.0,13.23,0.0,0.04,S,2
6261,23.0,32000.0,Aluguel,3.0,Pagamento de débitos,D,20000.0,12.61,1.0,0.63,N,4
6262,22.0,26004.0,Aluguel,5.0,Médico,B,4800.0,10.99,0.0,0.18,N,4
6263,24.0,76000.0,Aluguel,6.0,Melhora do lar,B,16000.0,10.99,0.0,0.21,N,3
6264,28.0,37000.0,Aluguel,2.0,Empreendimento,B,4500.0,11.11,0.0,0.12,N,6
6265,29.0,41000.0,Própria,6.0,Médico,B,5000.0,11.99,0.0,0.12,N,5
6266,22.0,54996.0,Hipoteca,3.0,Educativo,B,5000.0,10.75,0.0,0.09,N,3
6267,24.0,90000.0,Hipoteca,7.0,Médico,A,15000.0,8.49,0.0,0.17,N,3
6268,24.0,65000.0,Aluguel,0.0,Pagamento de débitos,B,7000.0,11.83,0.0,0.11,N,2
6269,34.0,30000.0,Aluguel,0.0,Médico,B,4000.0,9.63,0.0,0.13,N,6
6270,24.0,91000.0,Hipoteca,0.0,Personal,A,1000.0,7.68,0.0,0.01,N,4
6271,24.0,30000.0,Aluguel,0.0,Personal,A,3600.0,7.49,0.0,0.12,N,4
6272,22.0,40000.0,Aluguel,1.0,Educativo,C,2400.0,12.73,0.0,0.06,S,2
6273,24.0,60000.0,Hipoteca,2.0,Médico,B,12000.0,9.99,0.0,0.2,N,2
6274,23.0,80000.0,Hipoteca,5.0,Empreendimento,A,2000.0,7.9,0.0,0.03,N,4
6275,29.0,74000.0,Aluguel,0.0,Melhora do lar,C,16000.0,13.79,1.0,0.22,S,8
6276,22.0,30000.0,Aluguel,6.0,Educativo,A,6000.0,7.51,0.0,0.2,N,4
6277,27.0,42504.0,Aluguel,2.0,Personal,B,7200.0,10.59,0.0,0.17,N,9
6278,26.0,100000.0,Aluguel,6.0,Médico,A,8000.0,6.54,0.0,0.08,N,3
6279,22.0,22000.0,Hipoteca,6.0,Educativo,B,7000.0,11.71,0.0,0.32,N,2
6280,23.0,65000.0,Aluguel,0.0,Educativo,B,12500.0,11.48,0.0,0.19,N,4
6281,25.0,109000.0,Hipoteca,9.0,Pagamento de débitos,A,14000.0,9.63,0.0,0.13,N,2
6282,37.0,65379.0,Hipoteca,5.0,Personal,B,10000.0,10.39,0.0,0.15,N,13
6283,25.0,71004.0,Hipoteca,1.0,Pagamento de débitos,E,2400.0,17.04,1.0,0.03,N,3
6284,23.0,80000.0,Aluguel,2.0,Personal,A,9600.0,7.88,0.0,0.12,N,4
6285,28.0,75000.0,Aluguel,0.0,Melhora do lar,B,20000.0,11.11,0.0,0.27,N,7
6286,36.0,45344.0,Hipoteca,11.0,Educativo,A,16750.0,7.88,0.0,0.37,N,13
6287,30.0,35600.0,Aluguel,0.0,Educativo,D,8000.0,14.59,1.0,0.22,N,9
6288,24.0,105018.0,Hipoteca,8.0,Melhora do lar,D,28000.0,15.62,0.0,0.27,S,4
6289,24.0,57000.0,Aluguel,0.0,Empreendimento,A,6000.0,7.9,0.0,0.11,N,3
6290,26.0,65000.0,Aluguel,0.0,Melhora do lar,C,4800.0,13.72,0.0,0.07,N,2
6291,45.0,60000.0,Aluguel,4.0,Educativo,B,25000.0,9.99,1.0,0.42,N,14
6292,36.0,74000.0,Aluguel,10.0,Educativo,D,3600.0,15.62,1.0,0.05,S,12
6293,25.0,54000.0,Aluguel,1.0,Empreendimento,A,3000.0,9.32,0.0,0.06,N,3
6294,25.0,29000.0,Aluguel,2.0,Empreendimento,C,2500.0,12.84,1.0,0.09,N,3
6295,32.0,85000.0,Hipoteca,1.0,Educativo,C,7500.0,10.78,0.0,0.09,S,10
6296,23.0,46450.0,Hipoteca,6.0,Educativo,A,10000.0,5.42,0.0,0.22,N,2
6297,31.0,260000.0,Hipoteca,14.0,Empreendimento,A,18000.0,8.94,0.0,0.07,N,9
6298,27.0,42000.0,Aluguel,0.0,Pagamento de débitos,B,14000.0,9.88,1.0,0.33,N,5
6299,24.0,18000.0,Aluguel,2.0,Educativo,C,4000.0,12.87,1.0,0.22,S,4
6300,28.0,24000.0,Aluguel,0.0,Pagamento de débitos,C,10000.0,12.87,1.0,0.42,N,8
6301,35.0,123000.0,Aluguel,2.0,Melhora do lar,E,25000.0,17.19,1.0,0.2,N,6
6302,27.0,30000.0,Aluguel,3.0,Personal,A,13000.0,7.88,1.0,0.43,N,10
6303,28.0,44000.0,Aluguel,9.0,Empreendimento,C,1000.0,14.17,1.0,0.02,N,9
6304,30.0,39000.0,Aluguel,1.0,Médico,A,2300.0,8.59,0.0,0.06,N,8
6305,33.0,56100.0,Própria,13.0,Melhora do lar,A,16000.0,6.03,0.0,0.29,N,8
6306,33.0,38400.0,Própria,1.0,Educativo,D,8000.0,15.58,0.0,0.21,S,7
6307,57.0,45600.0,Aluguel,21.0,Empreendimento,B,3000.0,9.91,0.0,0.07,N,20
6308,25.0,19200.0,Aluguel,3.0,Médico,B,5000.0,10.99,1.0,0.26,N,2
6309,25.0,55000.0,Aluguel,9.0,Pagamento de débitos,A,3600.0,8.9,0.0,0.07,N,3
6310,24.0,75000.0,Hipoteca,0.0,Melhora do lar,A,12000.0,6.92,0.0,0.16,N,4
6311,28.0,159000.0,Aluguel,5.0,Personal,D,6000.0,15.95,1.0,0.04,N,10
6312,24.0,40000.0,Aluguel,6.0,Médico,C,12000.0,13.49,0.0,0.3,N,2
6313,22.0,36996.0,Aluguel,3.0,Empreendimento,B,5000.0,9.99,0.0,0.14,N,3
6314,35.0,63600.0,Aluguel,3.0,Educativo,B,12000.0,11.49,0.0,0.19,N,8
6315,37.0,39700.0,Hipoteca,4.0,Melhora do lar,C,15000.0,13.23,0.0,0.38,S,11
6316,22.0,74500.0,Hipoteca,6.0,Pagamento de débitos,D,7500.0,13.17,1.0,0.1,N,2
6317,24.0,115000.0,Hipoteca,3.0,Pagamento de débitos,D,12000.0,15.05,1.0,0.1,N,4
6318,22.0,60000.0,Hipoteca,6.0,Personal,C,12000.0,13.99,0.0,0.2,S,3
6319,32.0,52020.0,Hipoteca,5.0,Médico,C,15000.0,11.03,1.0,0.25,N,6
6320,44.0,29088.0,Aluguel,3.0,Pagamento de débitos,B,7200.0,11.71,0.0,0.25,N,17
6321,32.0,115000.0,Aluguel,1.0,Melhora do lar,B,2500.0,11.89,0.0,0.02,N,6
6322,26.0,40000.0,Aluguel,11.0,Educativo,B,5000.0,9.91,0.0,0.13,N,3
6323,27.0,49000.0,Aluguel,11.0,Empreendimento,B,4000.0,10.59,0.0,0.08,N,5
6324,24.0,52800.0,Aluguel,8.0,Personal,A,9000.0,7.49,0.0,0.17,N,4
6325,69.0,37000.0,Aluguel,6.0,Médico,D,10750.0,14.59,0.0,0.29,S,27
6326,34.0,80000.0,Aluguel,4.0,Educativo,A,5000.0,6.17,0.0,0.06,N,8
6327,25.0,36400.0,Aluguel,2.0,Personal,B,18200.0,9.91,1.0,0.5,N,4
6328,27.0,62000.0,Hipoteca,2.0,Melhora do lar,A,5000.0,5.42,0.0,0.08,N,5
6329,22.0,78000.0,Hipoteca,2.0,Educativo,B,1750.0,10.65,0.0,0.02,N,4
6330,27.0,76800.0,Hipoteca,3.0,Educativo,B,5000.0,11.49,0.0,0.07,N,7
6331,25.0,52000.0,Aluguel,2.0,Empreendimento,C,18000.0,12.98,1.0,0.35,N,4
6332,23.0,69996.0,Hipoteca,7.0,Empreendimento,A,3000.0,6.39,0.0,0.04,N,4
6333,28.0,60000.0,Hipoteca,13.0,Pagamento de débitos,A,12000.0,5.79,0.0,0.2,N,8
6334,33.0,62000.0,Aluguel,4.0,Empreendimento,B,8000.0,11.48,0.0,0.13,N,7
6335,24.0,90000.0,Hipoteca,8.0,Melhora do lar,C,5000.0,11.34,0.0,0.06,S,3
6336,28.0,24000.0,Hipoteca,2.0,Educativo,A,1500.0,7.14,0.0,0.06,N,10
6337,26.0,65000.0,Hipoteca,6.0,Empreendimento,E,22000.0,17.19,0.0,0.34,N,2
6338,28.0,90000.0,Hipoteca,5.0,Empreendimento,D,13600.0,16.32,0.0,0.15,S,7
6339,23.0,66000.0,Hipoteca,7.0,Personal,B,10000.0,9.63,0.0,0.15,N,4
6340,34.0,26496.0,Própria,7.0,Médico,B,4400.0,10.59,0.0,0.17,N,8
6341,23.0,60000.0,Hipoteca,5.0,Pagamento de débitos,A,4000.0,7.14,0.0,0.07,N,3
6342,30.0,57996.0,Aluguel,2.0,Pagamento de débitos,C,8400.0,12.98,0.0,0.14,S,8
6343,26.0,75555.0,Hipoteca,4.0,Médico,B,10000.0,10.39,0.0,0.13,N,2
6344,23.0,65000.0,Própria,7.0,Médico,C,10000.0,13.98,0.0,0.15,N,4
6345,26.0,75000.0,Hipoteca,8.0,Pagamento de débitos,C,7200.0,15.23,0.0,0.1,N,4
6346,61.0,51000.0,Aluguel,2.0,Médico,D,20000.0,14.09,1.0,0.39,N,21
6347,43.0,80000.0,Hipoteca,20.0,Pagamento de débitos,A,10000.0,6.99,0.0,0.13,N,15
6348,23.0,36000.0,Aluguel,1.0,Médico,A,5600.0,7.9,0.0,0.16,N,4
6349,35.0,48000.0,Aluguel,6.0,Médico,A,17000.0,7.88,1.0,0.35,N,6
6350,34.0,39996.0,Aluguel,1.0,Personal,A,5000.0,7.51,0.0,0.13,N,6
6351,26.0,92500.0,Aluguel,3.0,Pagamento de débitos,B,12000.0,11.71,0.0,0.13,N,3
6352,22.0,26400.0,Aluguel,3.0,Personal,B,10000.0,9.88,1.0,0.38,N,2
6353,23.0,50400.0,Própria,7.0,Educativo,D,7000.0,15.99,0.0,0.14,N,2
6354,30.0,40581.0,Aluguel,14.0,Empreendimento,C,14500.0,13.23,1.0,0.36,N,10
6355,23.0,50000.0,Aluguel,7.0,Educativo,B,5000.0,10.59,0.0,0.1,N,2
6356,29.0,67171.0,Aluguel,13.0,Médico,A,1600.0,8.9,0.0,0.02,N,7
6357,22.0,87000.0,Aluguel,4.0,Educativo,B,10000.0,11.26,0.0,0.11,N,3
6358,39.0,60000.0,Aluguel,3.0,Personal,B,8000.0,9.88,0.0,0.13,N,14
6359,26.0,88000.0,Aluguel,10.0,Empreendimento,B,10000.0,12.69,0.0,0.11,N,2
6360,26.0,33800.0,Aluguel,4.0,Educativo,C,13000.0,13.57,1.0,0.38,N,4
6361,33.0,44004.0,Hipoteca,4.0,Educativo,A,9275.0,7.29,0.0,0.21,N,7
6362,22.0,91234.0,Hipoteca,6.0,Personal,B,12000.0,11.83,0.0,0.13,N,2
6363,32.0,65000.0,Hipoteca,12.0,Empreendimento,A,12000.0,7.88,0.0,0.18,N,5
6364,23.0,55000.0,Aluguel,5.0,Personal,A,3600.0,5.99,0.0,0.07,N,3
6365,34.0,85800.0,Própria,11.0,Empreendimento,A,5000.0,7.4,0.0,0.06,N,6
6366,26.0,52000.0,Aluguel,2.0,Educativo,B,4800.0,9.99,0.0,0.09,N,2
6367,34.0,45000.0,Aluguel,17.0,Empreendimento,A,12000.0,6.03,0.0,0.27,N,9
6368,35.0,55000.0,Hipoteca,14.0,Personal,A,15000.0,8.49,0.0,0.27,N,10
6369,26.0,83500.0,Hipoteca,3.0,Médico,A,1600.0,6.76,0.0,0.02,N,3
6370,32.0,86000.0,Hipoteca,4.0,Médico,B,10800.0,12.42,0.0,0.13,N,7
6371,25.0,40000.0,Própria,0.0,Médico,A,11000.0,8.49,0.0,0.28,N,2
6372,22.0,19200.0,Hipoteca,3.0,Educativo,D,5000.0,15.33,1.0,0.26,S,2
6373,27.0,39480.0,Hipoteca,2.0,Educativo,C,7200.0,13.79,0.0,0.18,N,8
6374,21.0,33600.0,Própria,5.0,Médico,A,10000.0,7.88,0.0,0.3,N,2
6375,22.0,68000.0,Aluguel,7.0,Personal,B,5000.0,9.99,0.0,0.07,N,3
6376,31.0,100000.0,Hipoteca,2.0,Médico,A,5000.0,5.42,0.0,0.05,N,8
6377,23.0,40000.0,Aluguel,1.0,Empreendimento,B,4600.0,10.59,0.0,0.12,N,3
6378,26.0,36000.0,Aluguel,2.0,Personal,D,4000.0,14.54,1.0,0.11,N,2
6379,30.0,20000.0,Aluguel,4.0,Personal,C,6800.0,12.84,1.0,0.34,N,6
6380,22.0,104000.0,Hipoteca,6.0,Personal,A,13600.0,6.03,0.0,0.13,N,2
6381,26.0,45000.0,Hipoteca,5.0,Personal,A,14650.0,7.49,0.0,0.33,N,2
6382,24.0,74000.0,Aluguel,6.0,Educativo,C,5000.0,15.27,1.0,0.07,N,4
6383,22.0,69500.0,Hipoteca,6.0,Médico,C,6000.0,13.48,0.0,0.09,N,3
6384,22.0,60000.0,Aluguel,6.0,Médico,C,8000.0,14.72,0.0,0.13,S,2
6385,24.0,62000.0,Hipoteca,8.0,Pagamento de débitos,A,10000.0,7.49,0.0,0.16,N,3
6386,31.0,55560.0,Aluguel,11.0,Educativo,B,6000.0,11.99,0.0,0.11,N,6
6387,22.0,48000.0,Hipoteca,3.0,Empreendimento,D,6500.0,15.99,1.0,0.14,S,2
6388,37.0,140000.0,Hipoteca,15.0,Melhora do lar,A,14000.0,7.51,0.0,0.1,N,12
6389,25.0,47000.0,Aluguel,1.0,Educativo,A,8500.0,8.9,0.0,0.18,N,4
6390,30.0,63830.0,Hipoteca,2.0,Melhora do lar,E,15000.0,17.99,0.0,0.23,N,5
6391,28.0,51043.0,Hipoteca,12.0,Empreendimento,C,2100.0,12.29,1.0,0.04,N,5
6392,28.0,40000.0,Aluguel,2.0,Empreendimento,A,4200.0,7.51,0.0,0.1,N,5
6393,32.0,29000.0,Aluguel,17.0,Personal,D,4800.0,16.29,1.0,0.17,S,7
6394,27.0,72000.0,Aluguel,4.0,Melhora do lar,B,20000.0,9.25,0.0,0.28,N,10
6395,25.0,87996.0,Aluguel,0.0,Melhora do lar,E,20000.0,16.35,1.0,0.23,N,3
6396,23.0,50000.0,Aluguel,5.0,Educativo,E,9200.0,15.68,0.0,0.18,N,2
6397,46.0,40452.0,Própria,4.0,Educativo,B,4000.0,11.71,0.0,0.1,N,17
6398,23.0,38000.0,Própria,0.0,Empreendimento,B,17500.0,11.11,0.0,0.46,N,4
6399,23.0,45000.0,Hipoteca,4.0,Empreendimento,B,4725.0,11.99,0.0,0.1,N,2
6400,42.0,26568.0,Aluguel,6.0,Personal,B,2500.0,10.37,0.0,0.09,N,14
6401,23.0,45000.0,Aluguel,3.0,Educativo,B,3500.0,10.59,0.0,0.08,N,4
6402,23.0,120000.0,Hipoteca,7.0,Educativo,A,10000.0,7.51,0.0,0.08,N,3
6403,57.0,26400.0,Aluguel,2.0,Personal,C,2500.0,13.48,0.0,0.09,N,18
6404,23.0,39000.0,Aluguel,7.0,Médico,D,15000.0,15.28,1.0,0.38,N,3
6405,44.0,54400.0,Aluguel,3.0,Médico,C,5000.0,12.61,1.0,0.08,S,14
6406,23.0,85000.0,Hipoteca,6.0,Educativo,B,10000.0,10.99,0.0,0.12,N,2
6407,33.0,71000.0,Hipoteca,11.0,Personal,C,6000.0,14.72,0.0,0.08,S,7
6408,26.0,71400.0,Própria,9.0,Médico,E,16500.0,16.45,1.0,0.2,N,3
6409,30.0,40000.0,Aluguel,13.0,Educativo,B,12000.0,9.2,0.0,0.3,N,8
6410,29.0,44000.0,Hipoteca,3.0,Educativo,B,5500.0,10.99,0.0,0.13,N,7
6411,25.0,30000.0,Aluguel,2.0,Médico,B,2000.0,10.38,0.0,0.07,N,2
6412,25.0,60000.0,Aluguel,2.0,Melhora do lar,C,10000.0,12.09,0.0,0.17,N,2
6413,25.0,30900.0,Aluguel,1.0,Empreendimento,D,4000.0,12.61,1.0,0.13,N,3
6414,23.0,54000.0,Própria,4.0,Pagamento de débitos,D,2800.0,14.42,0.0,0.05,N,3
6415,23.0,44000.0,Aluguel,3.0,Médico,D,5000.0,14.91,1.0,0.11,S,2
6416,30.0,33600.0,Aluguel,5.0,Empreendimento,A,6000.0,6.91,0.0,0.18,N,7
6417,26.0,37500.0,Aluguel,3.0,Empreendimento,D,10000.0,14.91,0.0,0.27,S,2
6418,23.0,120000.0,Hipoteca,5.0,Médico,B,6000.0,9.99,0.0,0.05,N,3
6419,22.0,70000.0,Hipoteca,0.0,Educativo,D,9600.0,15.37,0.0,0.14,N,2
6420,36.0,108000.0,Hipoteca,1.0,Médico,A,7000.0,7.74,0.0,0.06,N,14
6421,25.0,145000.0,Hipoteca,9.0,Melhora do lar,A,8000.0,8.49,0.0,0.06,N,3
6422,33.0,83000.0,Hipoteca,14.0,Pagamento de débitos,A,18000.0,8.49,0.0,0.22,N,6
6423,25.0,80000.0,Própria,6.0,Educativo,B,25000.0,11.48,0.0,0.31,N,4
6424,26.0,53000.0,Própria,2.0,Melhora do lar,B,2500.0,9.91,0.0,0.05,N,2
6425,40.0,80000.0,Aluguel,0.0,Médico,A,6000.0,8.94,0.0,0.07,N,11
6426,22.0,97000.0,Hipoteca,4.0,Personal,A,5000.0,6.99,0.0,0.05,N,4
6427,27.0,86000.0,Hipoteca,4.0,Melhora do lar,C,20000.0,13.43,1.0,0.23,N,5
6428,29.0,61628.0,Aluguel,2.0,Médico,E,6000.0,16.95,1.0,0.08,S,9
6429,30.0,47581.0,Aluguel,2.0,Médico,C,6000.0,13.16,0.0,0.13,S,9
6430,22.0,49140.0,Própria,0.0,Educativo,C,3000.0,13.16,0.0,0.06,N,2
6431,44.0,140787.0,Hipoteca,3.0,Médico,D,35000.0,16.49,1.0,0.21,S,15
6432,31.0,64800.0,Aluguel,3.0,Empreendimento,C,3000.0,13.98,0.0,0.05,N,8
6433,24.0,58000.0,Hipoteca,8.0,Pagamento de débitos,A,15700.0,7.9,0.0,0.27,N,3
6434,23.0,29000.0,Aluguel,5.0,Educativo,A,6000.0,7.88,1.0,0.21,N,3
6435,25.0,125000.0,Hipoteca,9.0,Pagamento de débitos,B,25000.0,11.49,0.0,0.2,N,3
6436,24.0,176004.0,Hipoteca,2.0,Pagamento de débitos,B,3200.0,10.0,0.0,0.02,N,4
6437,30.0,120000.0,Hipoteca,15.0,Educativo,A,11000.0,6.03,0.0,0.09,N,9
6438,25.0,66125.0,Hipoteca,2.0,Educativo,C,4000.0,12.53,0.0,0.06,S,4
6439,24.0,24000.0,Aluguel,0.0,Educativo,B,6500.0,11.36,0.0,0.27,N,2
6440,25.0,85000.0,Aluguel,4.0,Médico,B,6000.0,10.0,0.0,0.07,N,3
6441,24.0,48000.0,Aluguel,4.0,Educativo,C,2500.0,13.35,0.0,0.05,N,4
6442,21.0,65004.0,Hipoteca,5.0,Pagamento de débitos,B,5000.0,9.99,0.0,0.08,N,3
6443,46.0,35000.0,Aluguel,1.0,Empreendimento,A,1000.0,7.9,0.0,0.03,N,12
6444,26.0,43000.0,Aluguel,8.0,Médico,A,7000.0,7.29,0.0,0.16,N,4
6445,23.0,72150.0,Aluguel,3.0,Empreendimento,B,14000.0,10.75,0.0,0.19,N,3
6446,29.0,50000.0,Hipoteca,0.0,Melhora do lar,B,3575.0,11.49,0.0,0.07,N,6
6447,34.0,97356.0,Aluguel,12.0,Melhora do lar,C,20000.0,13.22,0.0,0.21,S,7
6448,22.0,22800.0,Aluguel,4.0,Educativo,C,5000.0,13.85,0.0,0.22,S,2
6449,39.0,94000.0,Aluguel,1.0,Educativo,B,3000.0,10.99,0.0,0.03,N,16
6450,29.0,117000.0,Aluguel,6.0,Personal,B,21000.0,10.65,0.0,0.18,N,9
6451,25.0,33000.0,Aluguel,3.0,Empreendimento,A,3000.0,5.99,0.0,0.09,N,2
6452,26.0,54200.0,Hipoteca,3.0,Melhora do lar,A,7000.0,7.49,0.0,0.13,N,3
6453,24.0,55000.0,Aluguel,6.0,Pagamento de débitos,A,10000.0,8.94,0.0,0.18,N,3
6454,25.0,41718.0,Própria,3.0,Empreendimento,A,5000.0,7.51,0.0,0.12,N,2
6455,28.0,90000.0,Aluguel,12.0,Médico,C,12000.0,14.65,0.0,0.13,N,7
6456,26.0,80004.0,Hipoteca,4.0,Personal,B,15000.0,11.86,0.0,0.19,N,3
6457,29.0,36000.0,Aluguel,13.0,Médico,A,12000.0,7.49,1.0,0.33,N,10
6458,28.0,31000.0,Própria,0.0,Personal,A,1000.0,7.4,0.0,0.03,N,7
6459,24.0,48661.0,Hipoteca,7.0,Educativo,D,8000.0,17.58,0.0,0.16,N,2
6460,24.0,125000.0,Hipoteca,2.0,Personal,A,15000.0,7.66,0.0,0.12,N,3
6461,34.0,40000.0,Hipoteca,11.0,Empreendimento,A,6000.0,7.29,0.0,0.15,N,7
6462,32.0,125000.0,Hipoteca,4.0,Educativo,A,9000.0,6.62,0.0,0.07,N,10
6463,27.0,44000.0,Aluguel,6.0,Empreendimento,A,4800.0,7.51,0.0,0.11,N,10
6464,23.0,51996.0,Aluguel,0.0,Melhora do lar,F,3400.0,17.58,1.0,0.07,N,4
6465,31.0,70000.0,Hipoteca,9.0,Médico,A,6000.0,7.49,0.0,0.09,N,7
6466,21.0,29400.0,Hipoteca,0.0,Médico,B,12000.0,11.83,1.0,0.41,N,4
6467,35.0,104000.0,Aluguel,0.0,Pagamento de débitos,B,3000.0,11.58,0.0,0.03,N,6
6468,22.0,52000.0,Hipoteca,2.0,Médico,B,18000.0,9.88,0.0,0.35,N,4
6469,24.0,133000.0,Hipoteca,8.0,Melhora do lar,B,3000.0,11.99,0.0,0.02,N,4
6470,42.0,65000.0,Própria,6.0,Empreendimento,A,22750.0,8.9,0.0,0.35,N,17
6471,32.0,52000.0,Aluguel,3.0,Educativo,C,4200.0,13.23,0.0,0.08,S,10
6472,48.0,32500.0,Aluguel,0.0,Empreendimento,D,2000.0,17.27,1.0,0.06,N,16
6473,22.0,49000.0,Hipoteca,6.0,Personal,A,10000.0,5.79,1.0,0.2,N,4
6474,21.0,70553.0,Hipoteca,2.0,Médico,D,10000.0,15.28,1.0,0.12,N,3
6475,27.0,160000.0,Aluguel,3.0,Educativo,E,10000.0,16.32,0.0,0.06,S,9
6476,29.0,28800.0,Aluguel,1.0,Empreendimento,A,1400.0,7.9,0.0,0.05,N,5
6477,25.0,33000.0,Aluguel,6.0,Pagamento de débitos,B,2500.0,10.59,0.0,0.08,N,2
6478,30.0,120000.0,Hipoteca,3.0,Educativo,B,8000.0,10.37,0.0,0.07,N,9
6479,42.0,62000.0,Aluguel,26.0,Empreendimento,A,10000.0,8.49,0.0,0.16,N,14
6480,32.0,48750.0,Aluguel,5.0,Pagamento de débitos,C,3000.0,13.49,0.0,0.06,N,7
6481,24.0,48852.0,Hipoteca,4.0,Empreendimento,A,10300.0,6.99,0.0,0.21,N,2
6482,31.0,636000.0,Aluguel,2.0,Pagamento de débitos,B,17500.0,11.48,0.0,0.03,N,10
6483,32.0,45000.0,Aluguel,9.0,Médico,A,12000.0,7.88,0.0,0.27,N,6
6484,34.0,60000.0,Aluguel,0.0,Educativo,C,12000.0,12.22,0.0,0.2,S,7
6485,24.0,28000.0,Aluguel,3.0,Empreendimento,E,6400.0,14.75,0.0,0.23,N,2
6486,23.0,45600.0,Hipoteca,3.0,Empreendimento,C,12000.0,14.65,0.0,0.26,S,2
6487,25.0,82000.0,Hipoteca,3.0,Melhora do lar,B,15000.0,10.37,0.0,0.18,N,2
6488,24.0,79500.0,Aluguel,8.0,Melhora do lar,B,16000.0,11.14,0.0,0.2,N,4
6489,27.0,34800.0,Aluguel,2.0,Empreendimento,D,4000.0,14.54,1.0,0.11,S,7
6490,22.0,43000.0,Hipoteca,4.0,Personal,C,6600.0,14.27,0.0,0.15,S,2
6491,27.0,72000.0,Hipoteca,9.0,Personal,D,22000.0,17.58,0.0,0.31,S,6
6492,34.0,24000.0,Própria,4.0,Empreendimento,C,2400.0,13.98,0.0,0.1,S,6
6493,29.0,62000.0,Hipoteca,6.0,Empreendimento,A,12000.0,7.51,0.0,0.19,N,5
6494,22.0,65000.0,Hipoteca,1.0,Personal,B,7500.0,10.08,0.0,0.12,N,4
6495,22.0,30000.0,Aluguel,2.0,Educativo,C,12000.0,13.72,1.0,0.4,N,2
6496,26.0,30000.0,Aluguel,2.0,Educativo,B,2000.0,11.71,1.0,0.07,N,2
6497,27.0,117996.0,Hipoteca,4.0,Pagamento de débitos,A,16000.0,7.9,0.0,0.14,N,10
6498,26.0,66504.0,Hipoteca,10.0,Educativo,C,12000.0,12.53,0.0,0.18,N,3
6499,39.0,200000.0,Hipoteca,19.0,Educativo,B,18000.0,10.99,0.0,0.09,N,13
6500,25.0,105000.0,Hipoteca,2.0,Pagamento de débitos,B,9600.0,11.71,0.0,0.09,N,3
6501,28.0,22188.0,Aluguel,9.0,Educativo,A,11500.0,8.49,1.0,0.52,N,5
6502,39.0,50760.0,Aluguel,4.0,Educativo,E,6725.0,16.45,0.0,0.13,N,11
6503,34.0,90000.0,Hipoteca,7.0,Melhora do lar,A,7000.0,5.79,0.0,0.08,N,8
6504,32.0,59004.0,Aluguel,0.0,Médico,D,8000.0,16.49,1.0,0.14,S,8
6505,28.0,180000.0,Aluguel,4.0,Empreendimento,C,9000.0,13.8,0.0,0.05,N,10
6506,25.0,61000.0,Aluguel,4.0,Empreendimento,A,9500.0,7.51,0.0,0.16,N,2
6507,21.0,47580.0,Hipoteca,5.0,Educativo,A,14000.0,6.03,0.0,0.29,N,2
6508,24.0,81996.0,Hipoteca,4.0,Educativo,A,14000.0,7.88,0.0,0.17,N,3
6509,24.0,95000.0,Aluguel,8.0,Personal,D,17200.0,17.58,0.0,0.18,N,3
6510,21.0,15600.0,Aluguel,5.0,Empreendimento,F,2700.0,20.62,1.0,0.17,N,3
6511,25.0,30000.0,Aluguel,2.0,Empreendimento,E,5200.0,17.19,1.0,0.17,S,2
6512,24.0,36000.0,Aluguel,2.0,Empreendimento,D,8000.0,14.96,1.0,0.22,S,2
6513,21.0,30000.0,Aluguel,5.0,Personal,B,10000.0,11.99,1.0,0.33,N,3
6514,23.0,150000.0,Hipoteca,5.0,Empreendimento,A,10000.0,7.14,0.0,0.07,N,4
6515,22.0,22000.0,Aluguel,0.0,Empreendimento,A,2000.0,7.29,0.0,0.09,N,3
