,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
8440,1,1,1,1.0,3,3,8,14.65,1.0,0.22,1,0.3
8441,1,2,1,1.0,5,4,10,14.11,1.0,0.26,0,0.3
8442,1,2,1,5.0,4,1,14,6.99,0.0,0.2,0,0.3
8443,1,1,2,3.0,5,1,7,9.32,0.0,0.28,0,0.2
8444,2,2,2,0.0,4,2,16,9.63,0.0,0.29,0,0.2
8445,2,2,1,4.0,3,2,6,12.69,0.0,0.15,0,0.2
8446,1,2,2,3.0,2,5,20,17.51,1.0,0.27,0,0.4
8447,2,3,1,3.0,6,2,13,12.42,0.0,0.07,0,1.0
8448,2,2,2,3.0,2,5,9,17.93,1.0,0.16,1,0.6
8449,1,1,1,2.0,3,5,1,16.69,1.0,0.07,1,0.3
8450,2,3,2,0.0,1,1,3,6.99,0.0,0.01,0,0.5
8451,2,1,1,8.0,3,2,9,10.65,1.0,0.37,0,0.9
8452,1,1,1,0.0,1,3,1,13.57,1.0,0.08,0,0.2
8453,2,2,3,10.0,3,2,15,11.12,0.0,0.31,0,0.3
8454,2,1,3,1.0,1,2,5,9.88,0.0,0.2,0,0.3
8455,3,2,2,6.0,3,1,12,7.88,0.0,0.28,0,0.7
8456,4,2,2,3.0,3,2,15,10.37,0.0,0.27,0,1.1
8457,2,2,1,2.0,3,2,7,11.71,0.0,0.13,0,0.6
8458,1,2,1,9.0,3,2,1,11.99,0.0,0.03,0,0.3
8459,1,2,2,8.0,1,1,3,5.42,0.0,0.04,0,0.3
8460,3,2,1,2.0,6,2,8,10.99,0.0,0.16,0,1.7
8461,1,1,3,1.0,6,1,4,7.49,1.0,0.19,0,0.4
8462,2,2,1,1.0,2,2,12,12.53,0.0,0.29,0,0.6
8463,2,1,1,5.0,3,4,2,14.46,1.0,0.05,1,0.3
8464,2,1,1,6.0,3,1,5,8.9,0.0,0.15,0,0.8
8465,1,2,1,9.0,5,4,12,16.77,1.0,0.15,0,0.2
8466,1,2,1,6.0,4,2,3,11.49,0.0,0.07,0,0.2
8467,2,2,1,10.0,2,1,20,6.17,1.0,0.34,0,0.3
8468,3,2,1,2.0,2,2,14,10.37,0.0,0.17,0,1.3
8469,4,3,2,2.0,6,2,10,9.99,0.0,0.12,0,1.4
8470,7,2,1,41.0,2,1,3,7.51,0.0,0.06,0,2.5
8471,4,2,2,2.0,2,1,10,5.79,0.0,0.15,0,1.7
8472,1,1,1,3.0,1,2,6,11.99,0.0,0.24,0,0.2
8473,2,2,1,2.0,5,1,8,7.9,0.0,0.1,0,1.0
8474,3,3,1,7.0,5,1,25,8.49,0.0,0.17,0,0.7
8475,1,2,1,4.0,6,4,30,16.89,1.0,0.4,1,0.4
8476,1,1,1,6.0,3,4,15,14.96,1.0,0.44,1,0.4
8477,3,3,1,11.0,1,1,12,7.51,0.0,0.1,0,0.9
8478,1,1,3,2.0,3,3,6,12.68,0.0,0.28,0,0.4
8479,2,2,3,2.0,6,2,10,12.18,0.0,0.18,0,0.8
8480,4,2,2,2.0,1,1,7,7.51,0.0,0.14,0,1.4
8481,1,1,2,4.0,4,3,15,13.98,0.0,0.47,0,0.3
8482,2,2,2,11.0,1,1,5,8.0,0.0,0.06,0,0.6
8483,2,2,1,12.0,4,2,1,9.88,0.0,0.03,0,0.9
8484,4,2,2,3.0,4,2,10,11.49,0.0,0.13,0,1.4
8485,2,1,1,2.0,1,2,8,11.71,1.0,0.22,0,1.0
8486,1,2,1,1.0,3,1,12,7.29,0.0,0.15,0,0.3
8487,1,2,1,7.0,3,2,12,9.99,0.0,0.17,0,0.3
8488,3,1,1,16.0,5,1,13,6.54,1.0,0.47,0,0.9
8489,1,1,3,3.0,5,1,4,7.4,1.0,0.21,0,0.3
8490,3,2,2,2.0,3,2,9,11.99,0.0,0.1,0,0.8
8491,3,2,1,0.0,4,4,5,14.84,1.0,0.08,1,1.4
8492,1,2,1,5.0,5,4,3,16.89,1.0,0.04,1,0.4
8493,3,2,2,1.0,6,2,20,10.99,0.0,0.27,0,0.6
8494,1,2,2,3.0,1,2,7,9.91,0.0,0.16,0,0.4
8495,1,2,1,9.0,1,2,23,9.91,1.0,0.36,0,0.3
8496,1,2,2,9.0,1,3,19,12.73,0.0,0.31,1,0.3
8497,1,2,2,9.0,5,1,17,6.91,0.0,0.31,0,0.4
8498,3,2,2,6.0,1,1,4,7.88,0.0,0.04,0,0.9
8499,3,2,1,3.0,6,2,5,12.18,0.0,0.09,0,0.8
8500,1,1,2,3.0,4,4,9,15.99,0.0,0.25,0,0.3
8501,1,3,1,7.0,2,6,35,20.25,1.0,0.32,0,0.4
8502,2,2,1,0.0,6,2,6,10.37,0.0,0.1,0,0.9
8503,2,1,1,3.0,2,2,5,9.88,0.0,0.17,0,0.8
8504,2,3,2,5.0,3,2,10,11.12,0.0,0.07,0,0.8
8505,1,1,1,3.0,1,2,4,10.59,0.0,0.11,0,0.2
8506,3,3,1,2.0,3,2,10,11.26,0.0,0.09,0,1.5
8507,1,2,1,3.0,3,1,15,8.94,0.0,0.23,0,0.3
8508,1,2,2,4.0,5,1,6,8.9,0.0,0.08,0,0.3
8509,1,2,2,5.0,1,2,2,12.18,0.0,0.04,0,0.4
8510,1,2,1,1.0,5,2,3,9.99,0.0,0.07,0,0.4
8511,1,2,1,7.0,3,2,6,11.49,0.0,0.13,0,0.2
8512,3,2,2,2.0,6,4,15,15.99,0.0,0.18,1,0.9
8513,4,3,1,16.0,5,1,14,6.03,0.0,0.08,0,1.5
8514,1,2,2,0.0,5,4,10,15.95,1.0,0.15,0,0.4
8515,3,1,1,2.0,3,4,14,13.24,1.0,0.41,1,0.5
8516,1,2,2,0.0,1,3,4,12.68,0.0,0.09,0,0.4
8517,1,3,2,7.0,3,2,10,10.59,0.0,0.1,0,0.4
8518,1,2,1,1.0,6,1,11,9.38,1.0,0.21,0,0.2
8519,1,3,2,7.0,1,1,9,6.62,0.0,0.09,0,0.4
8520,1,1,1,0.0,1,2,5,10.33,0.0,0.17,0,0.3
8521,1,1,2,3.0,5,2,7,11.49,0.0,0.2,0,0.3
8522,2,3,1,7.0,5,1,15,6.91,0.0,0.17,0,0.5
8523,2,2,1,6.0,5,2,18,10.25,0.0,0.26,0,0.9
8524,4,1,2,12.0,4,1,10,5.42,0.0,0.3,0,1.2
8525,1,2,2,5.0,1,3,8,12.23,0.0,0.13,1,0.3
8526,3,2,2,3.0,5,1,2,7.9,0.0,0.03,0,0.8
8527,1,2,2,9.0,1,4,9,15.62,0.0,0.13,0,0.4
8528,1,1,1,2.0,6,4,4,15.65,1.0,0.15,1,0.3
8529,2,2,3,2.0,1,1,10,8.07,0.0,0.15,0,0.8
8530,2,2,1,12.0,6,2,18,10.65,0.0,0.29,0,0.9
8531,1,3,2,4.0,1,3,10,12.73,0.0,0.11,0,0.3
8532,3,2,2,3.0,5,1,3,8.9,0.0,0.06,0,0.6
8533,2,4,1,1.0,4,1,5,6.62,0.0,0.02,0,1.0
8534,1,1,1,8.0,2,5,2,16.82,1.0,0.04,0,0.4
8535,2,1,1,2.0,4,3,7,12.99,0.0,0.29,0,0.3
8536,3,2,1,1.0,2,3,12,12.84,0.0,0.23,1,0.5
8537,1,3,2,3.0,3,3,12,12.84,0.0,0.11,0,0.3
8538,1,2,1,6.0,5,3,9,12.87,0.0,0.16,0,0.4
8539,2,2,2,8.0,6,2,12,11.14,0.0,0.16,0,0.5
8540,3,2,2,17.0,4,2,16,11.99,0.0,0.23,0,0.8
8541,3,2,3,15.0,3,2,11,11.49,0.0,0.27,0,1.0
8542,1,2,3,5.0,3,3,15,13.49,0.0,0.27,0,0.2
8543,3,2,1,0.0,1,4,20,16.77,1.0,0.25,0,1.0
8544,2,3,2,4.0,6,4,11,15.62,0.0,0.09,1,0.6
8545,2,1,1,5.0,2,2,15,11.83,1.0,0.48,0,0.9
8546,3,1,1,4.0,4,2,4,9.91,1.0,0.13,0,0.7
8547,1,3,2,5.0,1,2,15,10.37,0.0,0.09,0,0.4
8548,2,3,2,3.0,1,3,8,13.98,0.0,0.08,1,0.6
8549,2,3,2,3.0,4,2,25,10.99,0.0,0.23,0,0.5
8550,3,3,1,15.0,6,1,12,7.51,0.0,0.13,0,1.1
8551,1,3,2,3.0,2,1,22,7.49,0.0,0.18,0,0.3
8552,1,3,2,9.0,4,2,9,11.58,0.0,0.09,0,0.2
8553,1,3,2,7.0,3,3,6,13.06,0.0,0.05,1,0.3
8554,3,2,3,15.0,3,1,2,6.92,0.0,0.05,0,0.9
8555,1,1,1,5.0,1,3,18,13.48,1.0,0.59,1,0.4
8556,2,3,2,10.0,2,3,16,14.35,0.0,0.07,0,0.3
8557,1,2,2,3.0,3,4,9,14.11,1.0,0.2,1,0.3
8558,2,1,1,5.0,5,2,2,11.49,0.0,0.06,0,0.3
8559,1,1,1,1.0,1,3,5,13.61,0.0,0.15,0,0.4
8560,3,3,2,1.0,4,3,20,14.79,0.0,0.22,0,1.6
8561,3,2,1,16.0,5,1,6,7.51,0.0,0.13,0,0.7
8562,2,2,2,2.0,3,2,13,10.37,0.0,0.31,0,0.9
8563,2,2,3,2.0,6,2,3,10.36,0.0,0.03,0,0.7
8564,1,1,1,2.0,5,1,2,7.14,0.0,0.08,0,0.3
8565,1,2,2,6.0,6,2,12,11.86,0.0,0.16,0,0.3
8566,1,2,2,2.0,1,2,13,11.49,0.0,0.21,0,0.4
8567,2,1,2,12.0,2,1,3,5.42,0.0,0.09,0,0.5
8568,2,2,1,5.0,2,2,4,12.69,0.0,0.06,0,1.0
8569,3,1,1,5.0,3,2,3,11.99,0.0,0.07,0,0.9
8570,1,2,3,5.0,3,1,6,8.0,0.0,0.09,0,0.2
8571,1,3,2,6.0,2,1,12,7.51,0.0,0.13,0,0.3
8572,2,2,2,4.0,4,1,10,6.62,0.0,0.18,0,0.3
8573,3,3,2,9.0,5,1,3,7.14,0.0,0.03,0,1.1
8574,1,2,1,2.0,3,5,10,16.32,1.0,0.21,1,0.3
8575,1,2,1,9.0,4,5,18,16.45,0.0,0.26,1,0.3
8576,1,2,1,6.0,5,2,11,11.99,0.0,0.15,0,0.3
8577,3,2,1,8.0,1,3,8,13.22,0.0,0.23,1,1.4
8578,3,1,1,0.0,3,2,5,9.99,1.0,0.26,0,0.6
8579,2,3,2,9.0,5,1,7,7.14,0.0,0.07,0,0.3
8580,2,2,3,6.0,2,1,20,7.49,0.0,0.39,0,0.8
8581,1,3,2,0.0,3,1,10,5.99,0.0,0.07,0,0.3
8582,1,2,2,4.0,3,1,6,5.99,0.0,0.11,0,0.2
8583,1,2,3,6.0,3,1,7,6.92,0.0,0.13,0,0.4
8584,2,2,2,3.0,6,2,8,11.36,0.0,0.13,0,1.0
8585,1,1,1,0.0,5,2,12,11.49,1.0,0.34,0,0.2
8586,2,2,2,5.0,1,2,17,10.74,0.0,0.24,0,0.9
8587,4,1,1,1.0,4,4,14,15.31,1.0,0.51,1,1.5
8588,2,2,1,11.0,3,2,10,10.62,0.0,0.17,0,1.0
8589,1,2,3,4.0,2,1,1,7.37,0.0,0.03,0,0.2
8590,3,3,2,5.0,1,2,10,10.99,0.0,0.09,0,0.9
8591,1,2,2,5.0,4,2,4,10.65,0.0,0.08,0,0.2
8592,2,2,1,0.0,2,4,14,14.91,1.0,0.24,1,0.2
8593,2,2,1,3.0,1,1,5,7.29,0.0,0.13,0,0.5
8594,3,2,3,0.0,3,2,25,12.18,0.0,0.4,0,0.5
8595,1,2,2,6.0,3,1,4,6.76,0.0,0.06,0,0.3
8596,3,3,2,17.0,5,2,10,10.99,0.0,0.11,0,0.7
8597,3,2,2,0.0,4,1,3,7.68,0.0,0.08,0,0.7
8598,2,2,1,7.0,4,3,17,11.97,0.0,0.2,0,0.5
8599,1,2,1,2.0,5,4,2,15.95,1.0,0.03,0,0.2
8600,1,1,1,6.0,5,1,7,6.62,0.0,0.22,0,0.2
8601,1,2,1,7.0,2,1,6,7.88,0.0,0.09,0,0.2
8602,4,4,2,10.0,4,3,35,13.49,0.0,0.09,1,1.6
8603,3,3,2,11.0,2,1,6,5.79,0.0,0.05,0,0.9
8604,2,2,3,8.0,2,2,25,11.49,0.0,0.41,0,0.9
8605,4,2,1,2.0,2,2,5,9.62,0.0,0.08,0,1.6
8606,1,1,1,6.0,2,2,10,10.59,0.0,0.3,0,0.2
8607,1,2,2,9.0,2,1,3,6.17,0.0,0.04,0,0.4
8608,1,3,1,9.0,4,2,8,9.99,1.0,0.08,0,0.4
8609,2,2,2,2.0,1,1,10,8.94,0.0,0.14,0,0.8
8610,3,3,2,7.0,4,4,29,16.77,0.0,0.24,1,0.9
8611,2,3,2,11.0,6,1,2,5.42,0.0,0.02,0,0.2
8612,1,2,2,8.0,2,1,15,6.54,0.0,0.23,0,0.4
8613,2,2,2,9.0,1,3,10,15.27,0.0,0.22,1,0.3
8614,3,2,2,7.0,2,2,10,11.36,1.0,0.23,0,0.7
8615,1,2,3,0.0,3,2,21,9.76,0.0,0.47,0,0.3
8616,3,2,2,7.0,2,7,12,20.17,1.0,0.17,1,1.0
8617,1,2,1,4.0,4,1,8,8.49,0.0,0.12,0,0.2
8618,3,2,2,15.0,5,1,10,8.0,0.0,0.2,0,0.8
8619,3,2,1,5.0,2,2,13,10.75,0.0,0.15,0,0.7
8620,1,2,2,9.0,1,2,3,11.86,0.0,0.03,0,0.2
8621,5,2,2,4.0,4,1,10,8.94,0.0,0.13,0,1.9
8622,2,2,1,2.0,2,2,12,9.99,1.0,0.32,0,1.0
8623,3,2,1,2.0,2,3,10,13.16,0.0,0.22,1,0.5
8624,1,2,1,3.0,5,3,11,14.27,1.0,0.29,1,0.4
8625,1,2,1,2.0,1,2,4,12.42,0.0,0.1,0,0.4
8626,3,2,1,4.0,2,1,3,5.42,0.0,0.03,0,1.0
8627,1,2,1,7.0,6,1,10,7.51,0.0,0.16,0,0.2
8628,1,2,3,6.0,3,1,12,6.03,0.0,0.25,0,0.3
8629,2,1,1,5.0,3,3,10,13.11,1.0,0.29,1,0.3
8630,2,2,2,0.0,5,2,12,9.62,0.0,0.29,0,0.7
8631,2,2,2,7.0,4,1,8,6.62,0.0,0.09,0,0.2
8632,3,3,3,2.0,3,2,15,11.14,0.0,0.13,0,0.5
8633,1,1,3,0.0,6,3,4,11.54,1.0,0.21,1,0.3
8634,1,1,1,9.0,5,1,2,7.68,0.0,0.07,0,0.2
8635,2,3,2,5.0,3,3,12,12.73,0.0,0.13,0,0.9
8636,1,1,1,6.0,2,3,5,14.27,0.0,0.21,1,0.3
8637,2,3,1,2.0,4,2,10,10.65,0.0,0.09,0,0.5
8638,1,2,2,9.0,2,3,4,14.17,0.0,0.06,1,0.3
8639,1,2,2,5.0,4,3,20,13.11,0.0,0.27,1,0.2
8640,3,2,1,2.0,6,3,4,13.22,0.0,0.05,1,0.5
8641,3,3,1,4.0,6,2,12,10.99,0.0,0.1,0,0.7
8642,2,2,1,2.0,3,4,15,14.11,1.0,0.26,0,1.0
8643,2,3,2,6.0,4,2,21,10.99,0.0,0.17,0,0.8
8644,2,3,1,8.0,2,4,8,14.09,1.0,0.03,0,0.5
8645,1,1,1,0.0,4,3,6,12.41,1.0,0.25,0,0.3
8646,1,2,1,1.0,3,3,12,13.16,0.0,0.28,1,0.2
8647,4,3,2,5.0,1,2,18,11.99,0.0,0.12,0,1.7
8648,1,1,2,6.0,3,1,2,5.42,0.0,0.07,0,0.2
8649,2,2,2,5.0,6,3,6,12.29,1.0,0.09,1,0.5
8650,1,3,3,9.0,1,2,3,9.91,0.0,0.03,0,0.3
8651,1,1,1,5.0,2,3,6,15.27,0.0,0.21,0,0.2
8652,2,2,2,10.0,4,2,2,10.99,0.0,0.04,0,0.2
8653,2,2,2,8.0,5,3,8,14.26,1.0,0.12,0,0.7
8654,1,2,1,8.0,3,2,20,11.12,1.0,0.32,0,0.2
8655,1,2,2,7.0,3,2,15,10.62,0.0,0.32,0,0.4
8656,1,1,3,6.0,4,2,2,10.65,0.0,0.04,0,0.3
8657,2,2,2,4.0,2,1,4,6.91,0.0,0.11,0,0.8
8658,1,1,1,0.0,6,3,10,15.27,1.0,0.33,1,0.4
8659,1,1,2,4.0,5,2,8,10.36,1.0,0.25,0,0.2
8660,1,1,1,3.0,4,1,6,5.79,0.0,0.24,0,0.3
8661,2,3,2,5.0,4,1,13,8.94,0.0,0.12,0,0.2
8662,1,2,1,3.0,1,1,6,8.9,0.0,0.15,0,0.3
8663,1,1,1,2.0,5,2,7,11.71,0.0,0.21,0,0.3
8664,2,2,1,1.0,4,2,12,11.49,0.0,0.18,0,0.7
8665,1,2,1,3.0,2,3,13,13.57,1.0,0.32,1,0.2
8666,2,2,1,4.0,4,2,9,10.0,0.0,0.23,0,1.0
8667,1,2,2,0.0,2,1,10,8.59,0.0,0.19,0,0.2
8668,3,3,1,20.0,5,4,25,14.59,1.0,0.2,0,1.1
8669,1,2,2,7.0,3,3,5,13.06,0.0,0.13,1,0.2
8670,1,1,1,3.0,2,3,2,13.11,0.0,0.09,1,0.2
8671,1,2,1,2.0,3,1,13,9.38,0.0,0.16,0,0.2
8672,2,2,2,6.0,2,1,19,7.49,0.0,0.49,0,1.0
8673,1,3,3,8.0,3,1,12,7.49,0.0,0.12,0,0.2
8674,3,2,2,18.0,6,1,13,6.99,0.0,0.16,0,0.7
8675,1,2,2,4.0,5,3,14,15.23,0.0,0.24,1,0.4
8676,3,3,2,15.0,2,1,15,5.99,0.0,0.16,0,0.8
8677,1,2,1,7.0,1,3,8,14.72,0.0,0.11,0,0.2
8678,1,1,1,9.0,3,3,5,13.49,0.0,0.15,0,0.4
8679,2,2,1,9.0,4,4,25,15.2,1.0,0.33,0,0.5
8680,1,2,1,6.0,1,2,4,11.11,0.0,0.09,0,0.2
8681,1,2,1,2.0,3,3,10,14.65,0.0,0.24,0,0.4
8682,2,2,2,13.0,4,2,4,12.21,0.0,0.05,0,0.9
8683,1,2,2,8.0,4,1,4,5.99,0.0,0.07,0,0.4
8684,1,2,1,4.0,2,2,5,9.91,1.0,0.12,0,0.2
8685,1,1,1,2.0,1,2,2,10.59,1.0,0.06,0,0.3
8686,1,2,1,0.0,1,1,20,6.54,1.0,0.4,0,0.4
8687,1,2,1,2.0,4,2,12,9.91,1.0,0.33,0,0.3
8688,2,1,2,1.0,6,2,13,12.53,0.0,0.39,0,0.8
8689,2,2,2,13.0,4,2,8,10.99,0.0,0.11,0,0.7
8690,2,2,1,1.0,1,5,15,18.64,1.0,0.31,0,0.3
8691,1,2,1,4.0,1,5,10,16.82,0.0,0.2,1,0.2
8692,1,2,2,5.0,1,4,16,15.65,0.0,0.3,1,0.4
8693,3,1,2,6.0,5,2,12,10.37,0.0,0.38,0,1.1
8694,2,2,1,0.0,2,2,7,9.99,0.0,0.15,0,0.3
8695,2,3,2,7.0,2,1,8,6.99,0.0,0.08,0,0.8
8696,1,2,1,7.0,5,2,2,11.14,0.0,0.02,0,0.4
8697,1,2,1,4.0,5,1,2,8.38,0.0,0.06,0,0.2
8698,3,2,3,1.0,1,1,5,6.62,0.0,0.13,0,0.8
8699,3,1,1,3.0,2,1,7,7.51,0.0,0.24,0,1.0
8700,1,1,1,1.0,3,1,4,8.49,0.0,0.12,0,0.3
8701,1,2,1,2.0,1,2,14,10.99,0.0,0.18,0,0.2
8702,1,2,3,0.0,4,2,6,10.65,0.0,0.13,0,0.2
8703,2,3,1,3.0,4,2,20,10.0,0.0,0.14,0,0.9
8704,2,1,2,12.0,1,1,5,7.14,0.0,0.15,0,0.7
8705,1,1,1,2.0,6,3,3,13.57,1.0,0.07,1,0.3
8706,4,2,2,14.0,3,1,10,7.29,0.0,0.14,0,1.2
8707,2,1,2,4.0,2,1,3,6.17,0.0,0.11,0,0.6
8708,2,2,1,11.0,5,2,10,10.65,0.0,0.25,0,0.5
8709,2,2,3,5.0,4,3,7,13.22,0.0,0.09,1,0.2
8710,1,2,1,3.0,2,3,10,13.57,0.0,0.21,1,0.4
8711,1,2,2,8.0,1,1,9,9.32,0.0,0.21,0,0.2
8712,3,2,3,7.0,3,3,14,12.87,0.0,0.24,0,0.9
8713,1,2,1,2.0,5,2,5,12.42,0.0,0.12,0,0.4
8714,1,2,2,7.0,1,2,4,10.95,0.0,0.08,0,0.4
8715,1,2,1,5.0,2,1,9,8.94,0.0,0.26,0,0.3
8716,1,1,2,0.0,5,1,7,7.74,0.0,0.22,0,0.4
8717,1,3,2,7.0,4,3,6,13.92,0.0,0.06,0,0.3
8718,2,2,2,0.0,2,1,12,6.62,0.0,0.24,0,0.9
8719,3,1,1,1.0,3,4,2,14.84,1.0,0.05,1,0.6
8720,1,3,2,0.0,6,2,7,10.99,0.0,0.05,0,0.3
8721,1,2,1,4.0,2,1,7,7.49,0.0,0.09,0,0.2
8722,1,3,2,6.0,1,1,11,6.92,0.0,0.09,0,0.4
8723,2,3,2,2.0,5,3,20,13.11,0.0,0.16,0,0.2
8724,2,1,1,0.0,1,3,3,13.61,0.0,0.09,0,0.4
8725,2,1,1,2.0,1,2,4,9.88,0.0,0.12,0,0.3
8726,2,2,2,12.0,3,1,5,7.14,0.0,0.08,0,0.8
8727,2,2,2,5.0,5,3,6,12.99,0.0,0.12,0,0.7
8728,4,3,2,17.0,4,3,25,13.43,0.0,0.17,0,1.7
8729,1,1,1,1.0,1,1,4,5.79,1.0,0.3,0,0.3
8730,1,2,1,2.0,5,1,10,7.88,0.0,0.17,0,0.2
8731,3,2,1,0.0,4,5,6,16.45,1.0,0.14,0,1.0
8732,2,2,1,4.0,1,3,7,13.23,0.0,0.15,1,0.5
8733,1,1,1,3.0,4,3,3,13.61,0.0,0.1,0,0.2
8734,3,2,2,5.0,6,3,10,13.98,1.0,0.19,0,1.6
8735,2,1,1,1.0,6,4,1,16.32,1.0,0.08,1,0.9
8736,2,1,2,2.0,4,1,2,7.14,0.0,0.06,0,0.6
8737,1,2,1,7.0,1,3,10,13.23,0.0,0.17,0,0.3
8738,3,2,2,4.0,5,2,5,12.42,0.0,0.12,0,0.5
8739,2,2,1,2.0,2,1,15,8.49,0.0,0.26,0,1.0
8740,3,3,2,16.0,2,1,10,7.88,0.0,0.08,0,0.6
8741,1,2,2,8.0,6,3,18,13.11,0.0,0.3,1,0.4
8742,1,2,1,0.0,4,1,10,6.03,0.0,0.21,0,0.3
8743,1,1,2,2.0,4,1,7,6.03,0.0,0.28,0,0.4
8744,2,3,1,3.0,6,2,6,11.83,0.0,0.06,0,1.0
8745,2,2,1,2.0,2,1,3,8.9,0.0,0.07,0,0.3
8746,1,2,1,0.0,2,2,8,11.49,0.0,0.1,0,0.2
8747,3,2,2,8.0,4,4,10,14.59,1.0,0.13,1,0.7
8748,2,3,3,9.0,2,4,25,15.31,0.0,0.19,1,0.4
8749,4,3,2,14.0,3,4,15,13.67,1.0,0.13,1,1.6
8750,3,2,1,1.0,2,1,6,5.99,0.0,0.12,0,0.6
8751,2,2,1,3.0,5,2,6,9.99,0.0,0.09,0,0.8
8752,4,2,1,0.0,1,3,6,15.27,1.0,0.08,0,1.1
8753,1,3,2,8.0,4,5,4,16.32,0.0,0.04,1,0.3
8754,2,2,1,12.0,6,3,5,14.27,1.0,0.09,0,1.0
8755,1,2,2,7.0,1,1,13,5.42,0.0,0.19,0,0.3
8756,1,2,1,1.0,3,2,3,11.99,0.0,0.05,0,0.2
8757,2,3,2,2.0,5,2,10,10.65,0.0,0.11,0,0.7
8758,3,2,1,3.0,6,2,12,10.59,0.0,0.18,0,1.6
8759,1,1,1,0.0,5,4,10,15.33,1.0,0.35,1,0.3
8760,1,1,3,2.0,3,3,3,13.61,0.0,0.08,1,0.3
8761,1,2,2,8.0,3,2,10,10.99,0.0,0.27,0,0.4
8762,2,3,1,4.0,5,2,25,9.91,0.0,0.15,0,0.5
8763,4,2,2,2.0,3,1,11,5.99,0.0,0.22,0,1.7
8764,2,2,2,3.0,5,2,15,10.75,0.0,0.23,0,0.5
8765,2,2,1,2.0,1,1,4,7.88,0.0,0.09,0,0.6
8766,3,3,2,14.0,4,2,6,11.11,0.0,0.06,0,0.7
8767,1,2,1,2.0,1,2,5,11.58,0.0,0.06,0,0.4
8768,1,2,1,4.0,4,3,5,13.98,0.0,0.11,1,0.2
8769,2,3,1,3.0,6,5,10,17.04,0.0,0.08,0,0.5
8770,1,2,1,6.0,2,3,10,13.49,0.0,0.21,1,0.2
8771,4,2,1,1.0,4,1,16,7.9,1.0,0.32,0,1.7
8772,1,2,2,3.0,3,1,14,8.49,0.0,0.17,0,0.2
8773,1,1,1,4.0,3,2,4,12.69,0.0,0.12,0,0.3
8774,3,2,2,7.0,2,3,10,13.49,0.0,0.15,0,1.2
8775,1,2,1,4.0,4,4,3,17.27,0.0,0.05,0,0.4
8776,3,2,2,0.0,4,3,6,13.57,0.0,0.08,1,0.8
8777,2,2,1,3.0,1,5,5,17.39,0.0,0.07,0,0.2
8778,3,2,2,6.0,3,1,3,8.49,0.0,0.04,0,0.5
8779,3,3,2,5.0,1,3,4,14.79,0.0,0.03,0,0.8
8780,1,3,2,3.0,3,1,10,8.94,0.0,0.1,0,0.3
8781,2,2,1,0.0,1,2,20,9.91,1.0,0.34,0,1.0
8782,1,1,3,0.0,4,2,3,9.91,0.0,0.13,0,0.2
8783,1,1,2,6.0,5,1,3,6.76,0.0,0.09,0,0.2
8784,1,2,2,10.0,3,4,25,17.49,0.0,0.31,1,0.4
8785,1,1,1,0.0,1,1,4,8.9,0.0,0.14,0,0.4
8786,1,1,1,1.0,1,1,6,7.9,0.0,0.22,0,0.2
8787,1,2,1,0.0,2,3,15,11.34,0.0,0.18,0,0.3
8788,2,2,3,8.0,3,1,25,7.9,0.0,0.3,0,0.7
8789,2,2,1,6.0,4,1,13,7.51,0.0,0.29,0,0.3
8790,1,1,3,0.0,3,2,7,10.62,1.0,0.35,0,0.4
8791,1,2,2,2.0,2,3,9,12.73,0.0,0.13,1,0.4
8792,1,2,1,6.0,3,4,20,15.65,1.0,0.23,1,0.4
8793,1,2,1,4.0,1,3,4,13.99,0.0,0.09,0,0.3
8794,2,2,2,10.0,4,1,10,7.51,0.0,0.2,0,0.3
8795,1,2,2,8.0,3,1,4,6.39,0.0,0.09,0,0.2
8796,1,2,1,3.0,1,3,2,12.98,0.0,0.04,1,0.4
8797,3,2,2,13.0,4,3,13,12.73,0.0,0.24,0,1.2
8798,1,3,2,9.0,1,2,12,11.86,0.0,0.07,0,0.4
8799,1,1,2,2.0,1,2,14,10.99,0.0,0.44,0,0.3
8800,3,3,1,14.0,2,2,5,9.62,0.0,0.03,0,0.6
8801,4,2,2,3.0,6,4,10,14.84,0.0,0.24,1,1.3
8802,3,1,3,7.0,6,2,6,12.42,0.0,0.23,0,0.8
8803,1,3,2,0.0,6,6,25,19.74,0.0,0.15,0,0.4
8804,1,2,1,2.0,5,1,8,6.99,1.0,0.16,0,0.3
8805,2,2,3,0.0,6,4,16,16.0,0.0,0.27,1,0.8
8806,4,2,2,8.0,2,2,8,10.37,0.0,0.13,0,1.7
8807,2,2,1,11.0,4,3,20,13.92,0.0,0.25,0,0.7
8808,1,2,2,5.0,4,1,8,6.54,0.0,0.14,0,0.4
8809,3,2,3,7.0,3,3,5,13.98,0.0,0.1,0,1.3
8810,1,1,1,1.0,1,1,9,7.49,1.0,0.33,0,0.4
8811,1,2,1,1.0,3,4,15,15.65,1.0,0.2,0,0.2
8812,1,3,1,3.0,5,1,3,7.9,0.0,0.03,0,0.3
8813,2,2,2,1.0,1,1,7,6.91,0.0,0.15,0,0.7
